Code,RegNum,BrandNam,Strength,Presentation,Form,Agent,Manufacturer,Country,Price,Pharmmarg,Stratum,PubDec,ResPart,ResCou,ExcDat,Subsidy
11353,79118/1,CO-AVAZIR,-,5ml,Sterile ophthalmic suspension,Macromed S.A.R.L.,Orchidia Pharmaceutical Industries,Egypt,193513.32,23.08,A1,2.16216,Orchidia Pharmaceutical Industries,Egypt,2024-02-05,1
1864,973346/01,COBAL,-,30,"Tablet, coated",C. Catafago & Co,The Jordanian Pharmaceutical Manufacturing Company (JPM),Jordan,512003.9925,23.08,A1,5.720715,The Jordanian Pharmaceutical Manufacturing Company (JPM),Jordan,2024-02-05,1
6824,166942/11,COBAL,500mcg/ml,8 Ampoules,Injection,C. Catafago & Co,Steripharm,Tunisia,1128827.7,23.08,A2,12.6126,The Jordanian Pharmaceutical Manufacturing Company (JPM),Jordan,2024-02-05,1
4586,19269,CODOPALM,-,100ml,Syrup,Pharmadex,Pharmadex,Lebanon,149742.45,23.08,A1,1.6731,-,-,2024-02-05,1
4587,20039,CODOPALM EXPECTORANT,-,100ml,Syrup,Pharmadex,Pharmadex,Lebanon,153582,23.08,A1,1.716,-,-,2024-02-05,1
5021,22269,CODOPALM EXPECTORANT,-,200ml,Syrup,Pharmadex,Pharmadex,Lebanon,291805.8,23.08,A1,3.2604,-,-,2024-02-05,1
3592,973408/01,COFEX,-,150ml,Syrup,The Lebanese Pharmacists SAL,RAM Pharmaceutical Industries Co Ltd,Jordan,154541.8875,23.08,A1,1.726725,-,-,2024-02-05,1
10793,90321/1,COLCHICINE BENTA,1mg,30,"Tablet, film coated",Benta Trading Co s.a.l.,Benta SAL,Lebanon,332761,23.08,A1,3.718,-,-,2024-02-05,1
8692,116/1,COLCHICINE OPOCALCIUM,1mg,20,"Tablet, scored",Spephal S.A.L.,S.C. Zentiva S.A.,Romania,288926.1375,23.08,A1,3.228225,Mayoly Spindler,France,2024-02-05,1
8366,67715/1,COLCHICINE SEID,1mg,40,Tablet,New Europharm,Seid SA,Spain,382995.1125,23.08,A1,4.279275,Seid SA,Spain,2024-02-05,1
4395,973438/01,COLDIN,-,16,Capsule,Droguerie Cedarspharm S.A.R.L.,Mediphar Laboratories,Lebanon,386514.7,23.08,A1,4.3186,-,-,2024-02-05,1
4396,973439/01,COLDIN,-,90ml,Syrup,Droguerie Cedarspharm S.A.R.L.,Mediphar Laboratories,Lebanon,386514.7,23.08,A1,4.3186,-,-,2024-02-05,1
10753,155620/1,COLDIN-H ,-,16,Capsule,Droguerie Cedarspharm S.A.R.L.,Mediphar Laboratories,Lebanon,386514.7,23.08,A1,4.3186,-,-,2024-02-05,1
8708,32316/1,COLD-MED,-,90ml,Syrup,Pharmapro,Mediphar Laboratories,Lebanon,386514.7,23.08,A1,4.3186,-,-,2024-02-05,1
8709,32416/1,COLD-MED,-,16,Capsule,Pharmapro,Mediphar Laboratories,Lebanon,386514.7,23.08,A1,4.3186,-,-,2024-02-05,1
11113,149420/1,COLISTIMETHATE,150mg,12Vials,Powder for solution for injection,Medi drug International SAL (MDI),Xellia Pharmaceuticals ApS,Denmark,38239923.58,19.35,D,427.261716,"Xellia Pharmaceuticals USA, LLC",USA,2024-02-05,1
9644,95718/1,COLISTIMETHATE SODIQUE PANPHARMA,1.000.000IU,10 vials,Poudre pour solution injectable et inhalation,Minapharm Halabi,Xellia Pharmaceuticals ApS,Denmark,6392658.773,23.08,B,71.426355,Panpharma,France,2024-02-05,1
9399,120217/1,COLISTIN HIKMA,1 Million I.U.,Pack of 1 vials,Injectable powder for solution for injection or inhalation,Abela Frères S.A.L.,Hikma Italia SpA,Italy,903062.16,23.08,A2,10.09008,Hikma Pharmaceuticals,Jordan,2024-02-05,1
9228,112217/1,COLISTIN/NORMA,1.000.000IU,1vial,Injectable solution,Pharmamed,Xellia Pharmaceuticals ApS,Denmark,872153.7825,23.08,A2,9.744735,Norma Hellas S.A,Greece,2024-02-05,1
10850,200119/1,COLIXIN,"1,000,000IU",30Vial,Powder for solution for injection or for nebulizer solution,Drugstore 3U S.A.R.L.,Alfasigma SpA,Italy,20296042.38,19.35,D,226.7714232,Pharmis Biopharmaceutical Lda,Portugal,2024-02-05,1
8603,106915/1,COLON-X,-,30,"Tablet, film coated",PMD (Pharmacist's medical drugstore),Vitex Pharmaceuticals PTY Ltd,Australia,833182.35,23.08,A2,9.3093,Vitex Pharmaceuticals PTY Ltd,Australia,2024-02-05,1
1025,27528,COLPERMIN,-,30,Capsule,Taba Chemipharm,Tilotts Pharma AG,Switzerland,632949.8175,23.08,A1,7.072065,-,-,2024-02-05,1
9599,33918/1,COMBEDOX,-,5Ampoules,Solution for injection,Medi drug International SAL (MDI),Packed by Pharmadex SAL Lebanon under license from Orbucell pharma Canada,Lebanon,374996.05,23.08,A1,4.1899,-,-,2024-02-05,1
4100,23872/07,COMBIGAN 2mg/ml 5mg/ml,-,5ml,Eye drops solution,Mersaco,Allergan Pharmaceuticals (Ireland),Ireland,1181237.558,23.08,A2,13.198185,-,-,2024-02-05,1
11438,138222/1,COMBIGAN 2mg/ml 5mg/ml,-,5ml,Eye drops solution,Mersaco,Allergan Pharmaceuticals Ireland,Ireland,1181237.558,23.08,A2,13.198185,Abbvie Limited,Ireland,2024-02-05,1
9122,101816/1,COMBIPAR,150/37.5/200mg,50,"Tablet, film coated",Pharmaline S.A.L.,"Pharmaline Licensed by Tripharma, Turkey",Lebanon,1236871.134,23.08,A2,13.81978921,-,-,2024-02-05,1
9123,101716/1,COMBIPAR,100/25/200mg,50,"Tablet, film coated",Pharmaline S.A.L.,"Pharmaline Licensed by Tripharma, Turkey",Lebanon,1167070.28,23.08,A2,13.0398914,-,-,2024-02-05,1
9124,101616/1,COMBIPAR,50/12.5/200mg,50,"Tablet, film coated",Pharmaline S.A.L.,"Pharmaline Licensed by Tripharma, Turkey",Lebanon,1030260.606,23.08,A2,11.51129169,-,-,2024-02-05,1
9820,103717/1,COMBISOPT,(20mg+5mg)/ml,5ml,Sterile ophthalmic solution (preservative free),Benta Trading Co s.a.l.,"Manufactured by Warsaw Pharmaceutical Works Polfa SA, Poland Packed by Benta SAL",Lebanon,935570.35,23.08,A2,10.4533,-,-,2024-02-05,1
8435,114715/1,COMBIVENT,-,20x2.5ml,Unit Dose Vial,Mersaco,Laboratoire Unither,France,745832.5875,23.08,A2,8.333325,SCS Boehringer Ingelheim Comm. V,Belgium,2024-02-05,1
10256,118219/1,COMPLAVIN,75mg/100mg,30,"Tablet, film coated",Mersaco,Sanofi Winthrop Industrie,France,2445793.35,23.08,B,27.3273,Sanofi KK,Japan,2024-02-05,1
4588,22573,COMPLEVIT,-,120ml,Syrup,Pharmadex,Pharmadex,Lebanon,218854.35,23.08,A1,2.4453,-,-,2024-02-05,1
7911,119014/1,COMPRALGYL,400mg/20mg,16,Comprimé sécable,PharmaLab SARL,Gifrer Barbezat,France,447499.5525,23.08,A1,4.999995,Gifrer Barbezat,France,2024-02-05,1
4107,35/95,CONCENTRATE SOLUTION  FOR HEMODIALYSIS TYPE E,-,7.5l,Solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,1,1,-,1,-,-,2024-02-05,1
4800,279/95,CONCENTRATE SOLUTION FOR HEMODIALYSIS L,-,10l,Solution,Serum Products,Serum Products,Lebanon,1,1,-,1,-,-,2024-02-05,1
4802,279/95,CONCENTRATE SOLUTION FOR HEMODIALYSIS LM,-,10l,Solution,Serum Products,Serum Products,Lebanon,1,1,-,1,-,-,2024-02-05,1
4803,279/95,CONCENTRATE SOLUTION FOR HEMODIALYSIS LS,-,10l,Solution,Serum Products,Serum Products,Lebanon,1,1,-,1,-,-,2024-02-05,1
4804,279/95,CONCENTRATE SOLUTION FOR HEMODIALYSIS LS2,-,10l,Solution,Serum Products,Serum Products,Lebanon,1,1,-,1,-,-,2024-02-05,1
4805,279/95,CONCENTRATE SOLUTION FOR HEMODIALYSIS LS3,-,10l,Solution,Serum Products,Serum Products,Lebanon,1,1,-,1,-,-,2024-02-05,1
4806,279/95,CONCENTRATE SOLUTION FOR HEMODIALYSIS R,-,10l,Solution,Serum Products,Serum Products,Lebanon,1,1,-,1,-,-,2024-02-05,1
4859,35/95,CONCENTRATE SOLUTION FOR HEMODIALYSIS TYPE B+,-,7.5l,Solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,1,1,-,1,-,-,2024-02-05,1
4105,35/95,CONCENTRATE SOLUTION FOR HEMODIALYSIS TYPE C,-,7.5l,Solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,1,1,-,1,-,-,2024-02-05,1
4106,35/95,CONCENTRATE SOLUTION FOR HEMODIALYSIS TYPE D,-,7.5l,Solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,1,1,-,1,-,-,2024-02-05,1
4108,35/95,CONCENTRATE SOLUTION FOR HEMODIALYSIS TYPE F,-,5l,Solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,1,1,-,1,-,-,2024-02-05,1
4860,35/95,CONCENTRATE SOLUTION FOR HEMODIALYSIS TYPE J,-,7.5l,Solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,1,1,-,1,-,-,2024-02-05,1
4109,35/95,CONCENTRATE SOLUTION FOR HEMODIALYSIS TYPE SG,-,7.5l,Solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,1,1,-,1,-,-,2024-02-05,1
4858,35/95,"CONCENTRATE SOLUTION
FOR HEMODIALYSIS TYPE A",-,7.5l,Solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,1,1,-,1,-,-,2024-02-05,1
6486,97543/11,CONCERTA,27mg,30,"Tablet, extended release",Mersaco,Janssen Cilag Manufacturing LLC,USA,4393021.133,23.08,B,49.084035,Janssen Cilag Manufacturing LLC,USA,2024-02-05,1
6487,97542/11,CONCERTA,36mg,30,"Tablet, extended release",Mersaco,Janssen Cilag Manufacturing LLC,USA,4393021.133,23.08,B,49.084035,Janssen Cilag Manufacturing LLC,USA,2024-02-05,1
6488,97544/11,CONCERTA,54mg,30,"Tablet, extended release",Mersaco,Janssen Cilag Manufacturing LLC,USA,6050277.576,23.08,B,67.60086677,Janssen Cilag Manufacturing LLC,USA,2024-02-05,1
6489,97541/11,CONCERTA,18mg,30,"Tablet, extended release",Mersaco,Janssen Cilag Manufacturing LLC,USA,3133840.71,23.08,B,35.01498,Janssen Cilag Manufacturing LLC,USA,2024-02-05,1
10465,171219/1,CONCERTA,27mg,30,"Tablet, extended release",Mersaco,Janssen Cilag Manufacturing LLC,USA,4393021.133,23.08,B,49.084035,Janssen Pharmaceuticals Inc,USA,2024-02-05,1
10466,170819/1,CONCERTA,36mg,30,"Tablet, extended release",Mersaco,Janssen Cilag Manufacturing LLC,USA,4393021.133,23.08,B,49.084035,Janssen Pharmaceuticals Inc,USA,2024-02-05,1
10467,171119/1,CONCERTA,54mg,30,"Tablet, extended release",Mersaco,Janssen Cilag Manufacturing LLC,USA,6050277.576,23.08,B,67.60086677,Janssen Pharmaceuticals Inc,USA,2024-02-05,1
10468,171319/1,CONCERTA,18mg,30,"Tablet, extended release",Mersaco,Janssen Cilag Manufacturing LLC,USA,3133840.71,23.08,B,35.01498,Janssen Pharmaceuticals Inc,USA,2024-02-05,1
4694,23650/06,CONCOR,5mg,30,"Tablet, film coated",Food & Drug Corporation FDC,"Pharmaline Lebanon Licensed by Merck HealthCare KGaA, Germany ",Lebanon,812481.9415,23.08,A2,9.078010519,-,-,2024-02-05,1
4695,23701/06,CONCOR,10mg,30,"Tablet, film coated",Food & Drug Corporation FDC,"Pharmaline Lebanon Licensed by Merck HealthCare KGaA, Germany ",Lebanon,1141941.973,23.08,A2,12.75912819,-,-,2024-02-05,1
5516,221711/08,CONCOR AM 2.5,2.5mg,30,"Tablet, film coated",Food & Drug Corporation FDC,"Pharmaline Lebanon Licensed by Merck HealthCare KGaA, Germany ",Lebanon,1285731.732,23.08,A2,14.36571768,-,-,2024-02-05,1
5518,221712/08,CONCOR AM 5,5mg,30,"Tablet, film coated",Food & Drug Corporation FDC,"Pharmaline Lebanon Licensed by Merck HealthCare KGaA, Germany ",Lebanon,1285731.732,23.08,A2,14.36571768,-,-,2024-02-05,1
4693,23649/06,CONCOR COR,2.5mg,30,"Tablet, film coated",Food & Drug Corporation FDC,"Pharmaline Lebanon Licensed by Merck HealthCare KGaA, Germany ",Lebanon,456497.5857,23.08,A1,5.100531684,-,-,2024-02-05,1
4696,23702/06,CONCOR PLUS,-,30,"Tablet, film coated",Food & Drug Corporation FDC,"Pharmaline Lebanon Licensed by Merck HealthCare KGaA, Germany ",Lebanon,829234.1465,23.08,A2,9.265185994,-,-,2024-02-05,1
4697,23703/06,CONCOR PLUS,-,30,"Tablet, film coated",Food & Drug Corporation FDC,"Pharmaline Lebanon Licensed by Merck HealthCare KGaA, Germany ",Lebanon,1167070.28,23.08,A2,13.0398914,-,-,2024-02-05,1
7341,97480/12,CONDINE,150mg/300mg,60,"Tablet, film coated",Benta Trading Co s.a.l.,"Benta SAL (Packing) manufactured by Hetero Labs Ltd, India",Lebanon,5818473.841,21.26,C,65.0108809,-,-,2024-02-05,1
11417,2319/1,CONJYCLEAR,-,5ml,Ophtalmic solution,Macromed S.A.R.L.,Orchidia Pharmaceutical Industries,Egypt,510660.15,23.08,A1,5.7057,Orchidia Pharmaceutical Industries,Egypt,2024-02-05,1
9097,134514/1,CONSORT,120mg,7,"Tablet, film coated",Premium Serve Drugstore Co. P.S.D. SAL,The United Pharmaceutical Manufacturing Co Ltd,Jordan,309083.775,23.08,A1,3.45345,The United Pharmaceutical Manufacturing Co Ltd,Jordan,2024-02-05,1
9098,134414/1,CONSORT,90mg,10,"Tablet, film coated",Premium Serve Drugstore Co. P.S.D. SAL,The United Pharmaceutical Manufacturing Co Ltd,Jordan,338648.31,23.08,A1,3.78378,The United Pharmaceutical Manufacturing Co Ltd,Jordan,2024-02-05,1
9099,134314/1,CONSORT,60mg,10,"Tablet, film coated",Premium Serve Drugstore Co. P.S.D. SAL,The United Pharmaceutical Manufacturing Co Ltd,Jordan,338648.31,23.08,A1,3.78378,The United Pharmaceutical Manufacturing Co Ltd,Jordan,2024-02-05,1
8724,74916/1,CONTRACNE ISOTRETINOINE,20mg,30,Capsule molle,Pharmamedic S.A.R.L.,Gap SA,Greece,1521229.71,23.08,B,16.99698,Bailleul,France,2024-02-05,1
8725,75016/1,CONTRACNE ISOTRETINOINE,40mg,30,Capsules molles,Pharmamedic S.A.R.L.,Gap SA,Greece,3043803.263,23.08,B,34.008975,Bailleul,France,2024-02-05,1
1169,22857/74,CONTRACTUBEX,-,20g,Gel,Sadco,Merz Pharma GmbH & Co KGaA,Germany,498565.5675,23.08,A1,5.570565,Merz Pharmaceuticals GmbH,Germany,2024-02-05,1
5569,218155/09,CONTRACTUBEX,-,50g,Gel,Sadco,Merz Pharma GmbH & Co KGaA,Germany,1183925.243,23.08,A2,13.228215,Merz Pharmaceuticals GmbH,Germany,2024-02-05,1
10095,59619/1,CONTRAVE,8mg/90mg,112,"Tablet, prolonged release",Droguerie de l'Union,"Algorithm S.A.L. under license from Orexigen Therapeutics Ireland limited, Dublin 2, Ireland",Lebanon,11653549.59,21.26,C,130.207258,-,-,2024-02-05,1
9294,102716/1,CONVERIUM,300mg,30,Tablet,New Allpharma,Medochemie Ltd,Cyprus,585915.33,23.08,A1,6.54654,Medochemie Ltd,Cyprus,2024-02-05,1
9295,102816/1,CONVERIUM,150mg,30,Tablet,New Allpharma,Medochemie Ltd,Cyprus,585915.33,23.08,A1,6.54654,Medochemie Ltd,Cyprus,2024-02-05,1
10528,130517/1,CONVERIUM PLUS,150mg/12.5mg,30,"Tablet, film coated",New Allpharma,Medochemie Ltd,Cyprus,619511.3925,23.08,A1,6.921915,Medochemie Ltd,Cyprus,2024-02-05,1
10529,130417/1,CONVERIUM PLUS,300mg/12.5mg,30,"Tablet, film coated",New Allpharma,Medochemie Ltd,Cyprus,619511.3925,23.08,A1,6.921915,Medochemie Ltd,Cyprus,2024-02-05,1
53,38700,CONVULEX,50mg/ml,100ml,Syrup,Bellapharma S.A.R.L.,GL Pharma GmbH,Austria,213670.9575,23.08,A1,2.387385,GL Pharma GmbH,Austria,2024-02-05,1
54,38693,CONVULEX,300mg,100,Capsule,Bellapharma S.A.R.L.,GL Pharma GmbH,Austria,1517198.183,23.08,B,16.951935,GL Pharma GmbH,Austria,2024-02-05,1
529,208316/02,CONVULEX,300mg/ml,100ml,Oral solution,Bellapharma S.A.R.L.,GL Pharma GmbH,Austria,1018632.615,23.08,A2,11.38137,GL Pharma GmbH,Austria,2024-02-05,1
8138,187414/13,CONVULEX,100mg/ml,5 Ampoules x 5ml,Injectable solution,Bellapharma S.A.R.L.,GL Pharma GmbH,Austria,4441217.342,23.08,B,49.62254013,GL Pharma GmbH,Austria,2024-02-05,1
528,208315/02,CONVULEX RETARD,500mg,50,"Tablet, prolonged release",Bellapharma S.A.R.L.,GL Pharma GmbH,Austria,423310.3875,23.08,A1,4.729725,GL Pharma GmbH,Austria,2024-02-05,1
10768,101621/1,COQUELUSEDAL ENFANT,20mg/10mg,10,Suppositories,Pharmamedic S.A.R.L.,"Chaoul Pharmaceuticals (cha-pha) SAL Lebanon (Packing) under license by Elerte, France Manufactured by Laboratoires Elerte, France",Lebanon,558406.8326,23.08,A1,6.239182488,-,-,2024-02-05,1
10424,92220/1,COQUELUSEDAL NOURRISSON,10mg/5mg,10,Suppositories,Pharmamedic S.A.R.L.,"Chaoul Pharmaceuticals (cha-pha) SAL Lebanon (Packing) under license by Elerte, France Manufactured by Laboratoires Elerte, France",Lebanon,481625.8931,23.08,A1,5.381294896,-,-,2024-02-05,1
11086,99922/1,COQUELUSEDAL PARACETAMOL,100mg,10,Suppository,Pharmamedic S.A.R.L.,"Chaoul Pharmaceuticals (cha-pha) SAL Lebanon (Packing) under license by Elerte, France Manufactured by Laboratoires Elerte, France",Lebanon,558406.8326,23.08,A1,6.239182488,-,-,2024-02-05,1
11087,100022/1,COQUELUSEDAL PARACETAMOL,250mg,10,Suppository,Pharmamedic S.A.R.L.,"Chaoul Pharmaceuticals (cha-pha) SAL Lebanon (Packing) under license by Elerte, France Manufactured by Laboratoires Elerte, France",Lebanon,593307.2597,23.08,A1,6.629131393,-,-,2024-02-05,1
2975,17908,CORDARONE,200mg,30,"Tablet, scored",Mersaco,Sanofi Winthrop Industrie,France,349399.05,23.08,A1,3.9039,-,-,2024-02-05,1
2976,23537,CORDARONE,-,6,Ampoule Injectable,Mersaco,Sanofi Winthrop Industrie,France,499909.41,23.08,A1,5.58558,Sanofi Aventis France,France,2024-02-05,1
8965,176716/1,CORTIMENT MMX,9mg,30,"Tablet, prolonged release",Sadco,Cosmo SpA,Italy,8996996.217,21.26,C,100.5250974,Ferring GmbH,Germany,2024-02-05,1
10897,9714/1,CORTIS,250mcg,pressurized canister 200doses,Suspension for inhalation,Macromed S.A.R.L.,Berg Life Sciences SA,Tunisia,674608.935,23.08,A1,7.53753,Berg Life Sciences SA,Tunisia,2024-02-05,1
10375,73620/1,CORVAQUINE,200mg,30,"Tablet, film coated",Benta Trading Co s.a.l.,Benta SAL,Lebanon,1087872.5,23.08,A2,12.155,-,-,2024-02-05,1
5420,221922/09,CORVASAL 2MG,2mg,30,"Tablet, scored",Benta Trading Co s.a.l.,Benta SAL under license from Cheplapharm Arzneimittel GmbH Germany,Lebanon,398033.35,23.08,A1,4.4473,-,-,2024-02-05,1
5421,221923/09,CORVASAL 2MG,2mg,90,"Tablet, scored",Benta Trading Co s.a.l.,Benta SAL under license from Cheplapharm Arzneimittel GmbH Germany,Lebanon,1092991.9,23.08,A2,12.2122,-,-,2024-02-05,1
5422,221924/09,CORVASAL 4MG,4mg,30,Tablet,Benta Trading Co s.a.l.,Benta SAL under license from Cheplapharm Arzneimittel GmbH Germany,Lebanon,492742.25,23.08,A1,5.5055,-,-,2024-02-05,1
9534,175817/1,CORYFIN GOLA DOLORE,2.5mg/ml,15ml,Oromucosal spray,Pharmamedic S.A.R.L.,Doppel Farmaceutici SRL,Italy,808993.185,23.08,A2,9.03903,Laboratorio Farmaceutico (SIT) Specialita Igienico Terapeutiche S.r.l.,Italy,2024-02-05,1
8441,133815/1,COSENTYX,150mg/ml,2Prefilled pen,Solution for injection,Khalil Fattal & Fils S.A.L.,Novartis Pharma Stein AG,Switzerland,1675029,2.44,E2,1,Novartis Pharma AG,Switzerland,2024-02-05,1
10632,40920/1,COSENTYX,150mg/ml,1Prefilled pen,Solution for injection,Khalil Fattal & Fils S.A.L.,Novartis Pharma Stein AG,Switzerland,963307,10.71,E1,1,-,-,2024-02-05,1
8915,128716/1,COSOPT,2%/0.5%,5ml,Sterile Ophtalmic,Droguerie de l'Union,Merck Sharp & Dohme Chibret route de marsat,France,1131515.385,23.08,A2,12.64263,Mundipharma PTY Ltd,Australia,2024-02-05,1
9678,99818/1,COSYREL,5mg/5mg,30,"Tablet, film coated, scored",Khalil Fattal & Fils S.A.L.,Les Laboratoires Servier Industrie,France,749864.115,23.08,A2,8.37837,Les Laboratoires Servier,France,2024-02-05,1
9679,99918/1,COSYREL,5mg/10mg,30,"Tablet, film coated, scored",Khalil Fattal & Fils S.A.L.,Les Laboratoires Servier Industrie,France,749864.115,23.08,A2,8.37837,Les Laboratoires Servier,France,2024-02-05,1
8353,096852/12,CO-TABUVAN,80mg/12.5mg,30,"Tablet, film coated",Mersaco,Tabuk Pharmaceutical Manufacturing Company ,Saudi Arabia,632949.8175,23.08,A1,7.072065,Tabuk Pharmaceutical Manufacturing Company ,Saudi Arabia,2024-02-05,1
8354,096851/12,CO-TABUVAN,160mg/12.5mg,30,"Tablet, film coated",Mersaco,Tabuk Pharmaceutical Manufacturing Company ,Saudi Arabia,696110.415,23.08,A1,7.77777,Tabuk Pharmaceutical Manufacturing Company ,Saudi Arabia,2024-02-05,1
8357,096853/12,CO-TABUVAN,320mg/25mg,30,"Tablet, film coated",Mersaco,Tabuk Pharmaceutical Manufacturing Company ,Saudi Arabia,1276650.375,23.08,A2,14.26425,Tabuk Pharmaceutical Manufacturing Company ,Saudi Arabia,2024-02-05,1
4392,2238/94,CO-TRIMOXAZOLE,-,20,"Tablet, scored",Pharmapro,Mediphar Laboratories,Lebanon,190697.65,23.08,A1,2.1307,-,-,2024-02-05,1
4393,2441/94,CO-TRIMOXAZOLE,-,100ml,Suspension,Pharmapro,Mediphar Laboratories,Lebanon,151022.3,23.08,A1,1.6874,-,-,2024-02-05,1
4584,34,CO-TRIMOXAZOLE,-,1000,Tablet,Pharmadex,Pharmadex,Lebanon,7529090.035,21.26,C,84.123911,-,-,2024-02-05,1
4585,34,CO-TRIMOXAZOLE,-,20,Tablet,Pharmadex,Pharmadex,Lebanon,183018.55,23.08,A1,2.0449,-,-,2024-02-05,1
5880,218001/09,COVERAM,5mg/5mg,30,Tablet,Khalil Fattal & Fils S.A.L.,Servier (Ireland) Industrie Ltd,Ireland,821087.7675,23.08,A2,9.174165,Les Laboratoires Servier,France,2024-02-05,1
5881,218002/09,COVERAM,10mg/5mg,30,Tablet,Khalil Fattal & Fils S.A.L.,Servier (Ireland) Industrie Ltd,Ireland,1116733.118,23.08,A2,12.477465,Les Laboratoires Servier,France,2024-02-05,1
5882,218010/09,COVERAM,5mg/10mg,30,Tablet,Khalil Fattal & Fils S.A.L.,Servier (Ireland) Industrie Ltd,Ireland,821087.7675,23.08,A2,9.174165,Les Laboratoires Servier,France,2024-02-05,1
5883,218011/09,COVERAM,10mg/10mg,30,Tablet,Khalil Fattal & Fils S.A.L.,Servier (Ireland) Industrie Ltd,Ireland,1116733.118,23.08,A2,12.477465,Les Laboratoires Servier,France,2024-02-05,1
5229,24979/07,COVERSYL ARGININE,10mg,30,"Tablet, film coated",Khalil Fattal & Fils S.A.L.,Servier (Ireland) Industrie Ltd,Ireland,452874.9225,23.08,A1,5.060055,Les Laboratoires Servier,France,2024-02-05,1
5236,24978/07,COVERSYL ARGININE,5mg,30,"Tablet, film coated",Khalil Fattal & Fils S.A.L.,Servier (Ireland) Industrie Ltd,Ireland,452874.9225,23.08,A1,5.060055,Les Laboratoires Servier,France,2024-02-05,1
10666,84721/1,COXIFLAM,120mg,7,"Tablet, film coated",Pharmaline S.A.L.,Pharmaline SAL,Lebanon,398033.35,23.08,A1,4.4473,-,-,2024-02-05,1
10667,84521/1,COXIFLAM,90mg,30,"Tablet, film coated",Pharmaline S.A.L.,Pharmaline SAL,Lebanon,1293928.35,23.08,A2,14.4573,-,-,2024-02-05,1
10668,84621/1,COXIFLAM,60mg,30,"Tablet, film coated",Pharmaline S.A.L.,Pharmaline SAL,Lebanon,1109629.95,23.08,A2,12.3981,-,-,2024-02-05,1
6845,97841/11,COZAAR,50mg,28,Tablet,Droguerie de l'Union,"Algorithm S.A.L. under license from Organon LLC 30 Hudson Street, Jersey City, NJ, USA",Lebanon,1420633.5,23.08,A2,15.873,-,-,2024-02-05,1
6846,97842/11,COZAAR,100mg,28,Tablet,Droguerie de l'Union,"Algorithm S.A.L. under license from Organon LLC 30 Hudson Street, Jersey City, NJ, USA",Lebanon,1740596,23.08,B,19.448,-,-,2024-02-05,1
4397,24751,CREM-O-SULFA,5%,20g,Cream,Droguerie Cedarspharm S.A.R.L.,Mediphar Laboratories,Lebanon,202216.3,23.08,A1,2.2594,-,-,2024-02-05,1
3206,405690/00,"CREON 10,000",-,100,Capsule,Mersaco,Abbott Laboratories GmbH,Germany,1835688.855,23.08,B,20.51049,Abbott Laboratories GmbH,Germany,2024-02-05,1
5258,24472/06,"CREON 25,000", ,100,Capsule ,Mersaco,Abbott Laboratories GmbH,Germany,4598629.035,23.08,B,51.38133,Abbott Laboratories GmbH,Germany,2024-02-05,1
10516,126119/1,CRESEMBA,100mg,14,"Capsule, hard",Abela Frères S.A.L.,"Swissco Services AG, under license from Basilea Pharmaceutica International Ltd",Switzerland,1138108,10.71,E1,1,Hikma Pharmaceuticals,Jordan,2024-02-05,1
10517,84619/1,CRESEMBA,200mg,1Vial,Powder for concentrate for solution for infusion,Abela Frères S.A.L.,"Baxter Pharmaceutical Solutions LLC, USA, under license from Basilea Pharmaceutica International Ltd, Switzerland",USA,631331,10.71,E1,1,Hikma Pharmaceuticals,Jordan,2024-02-05,1
7861,186191/13,CRESOTAB,10mg,30,"Tablet, film coated",Mersaco,Tabuk Pharmaceutical Manufacturing Company ,Saudi Arabia,517379.3625,23.08,A1,5.780775,Tabuk Pharmaceutical Manufacturing Company ,Saudi Arabia,2024-02-05,1
7862,186192/13,CRESOTAB,20mg,30,"Tablet, film coated",Mersaco,Tabuk Pharmaceutical Manufacturing Company ,Saudi Arabia,517379.3625,23.08,A1,5.780775,Tabuk Pharmaceutical Manufacturing Company ,Saudi Arabia,2024-02-05,1
1711,195490/04,CRESTOR,10mg,28,Tablet,Omnipharma,IPR Pharmaceuticals,USA,804961.6575,23.08,A2,8.993985,-,-,2024-02-05,1
